"annotation_id","annotator","created_at","id","image","lead_time","text","transcription","updated_at"
593,"1","2026-03-24T15:54:59.481165Z",593,"/data/local-files/?d=train/rawCropTrain/IMG_0782_jpeg_jpeg17.jpg",1.09,"3291","3291","2026-03-24T15:54:59.481181Z"
595,"1","2026-03-24T15:55:02.454162Z",595,"/data/local-files/?d=train/rawCropTrain/IMG_0782_jpeg_jpeg19.jpg",1.364,"3291","3291","2026-03-24T15:55:02.454176Z"
596,"1","2026-03-24T15:55:04.000645Z",596,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg.jpg",1.371,"31204","31204","2026-03-24T15:55:04.000658Z"
597,"1","2026-03-24T15:55:05.265061Z",597,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg2.jpg",1.093,"31165","31165","2026-03-24T15:55:05.265074Z"
598,"1","2026-03-24T15:55:06.444749Z",598,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg3.jpg",0.998,"31204","31204","2026-03-24T15:55:06.444766Z"
599,"1","2026-03-24T15:55:07.710054Z",599,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg4.jpg",1.085,"31075","31075","2026-03-24T15:55:07.710069Z"
600,"1","2026-03-24T15:55:10.571367Z",600,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg5.jpg",2.679,"31056","31056","2026-03-24T15:55:10.571382Z"
601,"1","2026-03-24T15:55:11.939326Z",601,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg6.jpg",1.182,"31056","31056","2026-03-24T15:55:11.939339Z"
602,"1","2026-03-24T15:55:13.848359Z",602,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg7.jpg",1.712,"5580","5580","2026-03-24T15:55:13.848373Z"
603,"1","2026-03-24T15:55:15.361064Z",603,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg8.jpg",1.332,"31165","31165","2026-03-24T15:55:15.361081Z"
604,"1","2026-03-24T15:55:16.528957Z",604,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg9.jpg",0.993,"5580","5580","2026-03-24T15:55:16.528977Z"
605,"1","2026-03-24T15:55:18.211924Z",605,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg10.jpg",1.499,"5396","5396","2026-03-24T15:55:18.211939Z"
606,"1","2026-03-24T15:55:19.992617Z",606,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg11.jpg",1.607,"31075","31075","2026-03-24T15:55:19.992633Z"
607,"1","2026-03-24T15:55:23.704771Z",607,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg12.jpg",3.528,"31294","31294","2026-03-24T15:55:23.704791Z"
608,"1","2026-03-24T15:55:26.837610Z",608,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg13.jpg",2.954,"5396","5396","2026-03-24T15:55:26.837626Z"
609,"1","2026-03-24T15:55:28.243779Z",609,"/data/local-files/?d=train/rawCropTrain/IMG_0783_jpeg_jpeg14.jpg",1.231,"5547","5547","2026-03-24T15:55:28.243794Z"
610,"1","2026-03-24T15:55:35.782516Z",610,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg.jpg",7.356,"31257DL","31257DL","2026-03-24T15:55:35.782533Z"
611,"1","2026-03-24T15:55:38.183084Z",611,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg2.jpg",2.224,"31247DL","31247DL","2026-03-24T15:55:38.183100Z"
612,"1","2026-03-24T15:55:39.926937Z",612,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg3.jpg",1.567,"31247DL","31247DL","2026-03-24T15:55:39.926951Z"
613,"1","2026-03-24T15:55:42.262905Z",613,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg4.jpg",2.148,"31254DL","31254DL","2026-03-24T15:55:42.262920Z"
614,"1","2026-03-24T15:55:43.826382Z",614,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg5.jpg",1.376,"31259","31259","2026-03-24T15:55:43.826396Z"
615,"1","2026-03-24T15:55:45.251523Z",615,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg6.jpg",1.247,"31243","31243","2026-03-24T15:55:45.251536Z"
616,"1","2026-03-24T15:55:46.582264Z",616,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg7.jpg",1.155,"31243","31243","2026-03-24T15:55:46.582280Z"
617,"1","2026-03-24T15:55:48.278098Z",617,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg8.jpg",1.52,"31259","31259","2026-03-24T15:55:48.278116Z"
618,"1","2026-03-24T15:55:51.364430Z",618,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg9.jpg",2.904,"31257DL","31257DL","2026-03-24T15:55:51.364450Z"
619,"1","2026-03-24T15:55:52.997281Z",619,"/data/local-files/?d=train/rawCropTrain/IMG_0784_jpeg_jpeg10.jpg",1.443,"31254DL","31254DL","2026-03-24T15:55:52.997298Z"
620,"1","2026-03-24T15:55:56.201757Z",620,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg.jpg",3.006,"31270","31270","2026-03-24T15:55:56.201773Z"
621,"1","2026-03-24T15:55:58.282968Z",621,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg2.jpg",1.898,"31270","31270","2026-03-24T15:55:58.282981Z"
622,"1","2026-03-24T15:56:00.058144Z",622,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg3.jpg",1.588,"31306","31306","2026-03-24T15:56:00.058161Z"
623,"1","2026-03-24T15:56:16.321931Z",623,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg4.jpg",16.053,"31268","31268","2026-03-24T15:56:16.321946Z"
624,"1","2026-03-24T15:56:18.622872Z",624,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg5.jpg",2.101,"31329","31329","2026-03-24T15:56:18.622885Z"
625,"1","2026-03-24T15:56:20.516868Z",625,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg6.jpg",1.712,"31294","31294","2026-03-24T15:56:20.516884Z"
626,"1","2026-03-24T15:56:21.848348Z",626,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg7.jpg",1.143,"31266","31266","2026-03-24T15:56:21.848363Z"
627,"1","2026-03-24T15:56:31.818144Z",627,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg8.jpg",9.782,"31329","31329","2026-03-24T15:56:31.818160Z"
628,"1","2026-03-24T15:56:46.980650Z",628,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg9.jpg",14.962,"31260","31268","2026-03-24T15:56:46.980664Z"
629,"1","2026-03-24T15:56:49.220675Z",629,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg10.jpg",2.045,"31267","31267","2026-03-24T15:56:49.220688Z"
630,"1","2026-03-24T15:56:50.425316Z",630,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg11.jpg",1.011,"31260","31260","2026-03-24T15:56:50.425330Z"
632,"1","2026-03-24T15:57:11.659569Z",632,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg13.jpg",18.848,"","31308","2026-03-24T15:57:11.659584Z"
633,"1","2026-03-24T15:57:16.292936Z",633,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg14.jpg",4.422,"31275DL","31275DL","2026-03-24T15:57:16.292952Z"
634,"1","2026-03-24T15:57:18.069554Z",634,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg15.jpg",1.575,"31266","31266","2026-03-24T15:57:18.069576Z"
635,"1","2026-03-24T15:57:19.355347Z",635,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg16.jpg",1.102,"31260","31260","2026-03-24T15:57:19.355360Z"
638,"1","2026-03-24T15:57:54.925584Z",638,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg19.jpg",2.56,"31267","31267","2026-03-24T15:57:54.925599Z"
639,"1","2026-03-24T15:58:08.565768Z",639,"/data/local-files/?d=train/rawCropTrain/IMG_0785_jpeg_jpeg20.jpg",13.428,"11275DL","31275DL","2026-03-24T15:58:08.565782Z"
644,"1","2026-03-24T15:58:18.320244Z",644,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg3.jpg",3.505,"31325DL","31325DL","2026-03-24T15:58:18.320259Z"
645,"1","2026-03-24T15:58:21.658224Z",645,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg4.jpg",3.14,"31311DL","31311DL","2026-03-24T15:58:21.658237Z"
646,"1","2026-03-24T15:58:24.249367Z",646,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg5.jpg",2.412,"31318DL","31318DL","2026-03-24T15:58:24.249381Z"
647,"1","2026-03-24T15:58:26.758374Z",647,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg6.jpg",2.325,"31316DL","31316DL","2026-03-24T15:58:26.758387Z"
648,"1","2026-03-24T15:58:29.080013Z",648,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg7.jpg",2.119,"31311DL","31311DL","2026-03-24T15:58:29.080029Z"
649,"1","2026-03-24T15:58:31.582681Z",649,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg8.jpg",2.301,"31311DL","31311DL","2026-03-24T15:58:31.582694Z"
650,"1","2026-03-24T15:58:34.607807Z",650,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg9.jpg",2.822,"31325DL","31325DL","2026-03-24T15:58:34.607824Z"
651,"1","2026-03-24T15:58:37.091420Z",651,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg10.jpg",2.257,"31318DL","31318DL","2026-03-24T15:58:37.091435Z"
652,"1","2026-03-24T15:58:38.666449Z",652,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg11.jpg",1.39,"31307","31307","2026-03-24T15:58:38.666464Z"
653,"1","2026-03-24T15:58:41.249449Z",653,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg12.jpg",2.387,"31312DL","31312DL","2026-03-24T15:58:41.249463Z"
654,"1","2026-03-24T15:58:46.221789Z",654,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg13.jpg",4.767,"31339","31339","2026-03-24T15:58:46.221803Z"
655,"1","2026-03-24T15:58:47.338911Z",655,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg14.jpg",0.921,"31307","31307","2026-03-24T15:58:47.338926Z"
656,"1","2026-03-24T15:58:59.869595Z",656,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg15.jpg",12.313,"","31325DL","2026-03-24T15:58:59.869609Z"
657,"1","2026-03-24T15:59:05.471845Z",657,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg16.jpg",5.385,"31315DL","31315DL","2026-03-24T15:59:05.471860Z"
658,"1","2026-03-24T15:59:06.666543Z",658,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg17.jpg",0.989,"31315DL","31315DL","2026-03-24T15:59:06.666556Z"
659,"1","2026-03-24T15:59:08.032262Z",659,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg18.jpg",1.174,"31312DL","31312DL","2026-03-24T15:59:08.032275Z"
660,"1","2026-03-24T15:59:12.614496Z",660,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg19.jpg",4.395,"31349DL","31349DL","2026-03-24T15:59:12.614512Z"
661,"1","2026-03-24T15:59:14.568916Z",661,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg20.jpg",1.771,"31316DL","31316DL","2026-03-24T15:59:14.568931Z"
662,"1","2026-03-24T15:59:17.523137Z",662,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg21.jpg",2.734,"31325DL","31325DL","2026-03-24T15:59:17.523161Z"
664,"1","2026-03-24T15:59:30.873891Z",664,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg23.jpg",1.86,"31337","31337","2026-03-24T15:59:30.873911Z"
665,"1","2026-03-24T15:59:34.338947Z",665,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg24.jpg",3.268,"31366","31366","2026-03-24T15:59:34.338962Z"
666,"1","2026-03-24T15:59:37.323175Z",666,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg25.jpg",2.767,"31356","31356","2026-03-24T15:59:37.323190Z"
669,"1","2026-03-24T16:00:20.996595Z",669,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg28.jpg",19.138,"79016","31349DL","2026-03-24T16:00:20.996608Z"
670,"1","2026-03-24T16:00:23.897991Z",670,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg29.jpg",2.709,"31337","31337","2026-03-24T16:00:23.898005Z"
673,"1","2026-03-24T16:00:30.734084Z",673,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg32.jpg",3.444,"31339","31339","2026-03-24T16:00:30.734098Z"
674,"1","2026-03-24T16:00:33.369098Z",674,"/data/local-files/?d=train/rawCropTrain/IMG_0786_jpeg_jpeg33.jpg",2.439,"31311DL","31311DL","2026-03-24T16:00:33.369112Z"
679,"1","2026-03-24T16:00:40.208369Z",679,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg.jpg",2.035,"31327DL","31327DL","2026-03-24T16:00:40.208382Z"
681,"1","2026-03-24T16:00:42.769281Z",681,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg3.jpg",1.253,"31322","31322","2026-03-24T16:00:42.769298Z"
682,"1","2026-03-24T16:00:44.190656Z",682,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg4.jpg",1.232,"31320","31320","2026-03-24T16:00:44.190669Z"
683,"1","2026-03-24T16:00:46.110288Z",683,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg5.jpg",1.729,"31327DL","31327DL","2026-03-24T16:00:46.110303Z"
684,"1","2026-03-24T16:00:48.316960Z",684,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg6.jpg",2.014,"31329","31329","2026-03-24T16:00:48.316976Z"
685,"1","2026-03-24T16:00:51.115224Z",685,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg7.jpg",2.611,"31336","31336","2026-03-24T16:00:51.115242Z"
686,"1","2026-03-24T16:00:52.844207Z",686,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg8.jpg",1.532,"31322","31322","2026-03-24T16:00:52.844222Z"
687,"1","2026-03-24T16:01:00.272562Z",687,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg9.jpg",7.238,"31326","31326","2026-03-24T16:01:00.272578Z"
688,"1","2026-03-24T16:01:02.602806Z",688,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg10.jpg",2.136,"31326","31326","2026-03-24T16:01:02.602827Z"
690,"1","2026-03-24T16:01:21.651813Z",690,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg12.jpg",1.939,"31325DL","31325DL","2026-03-24T16:01:21.651839Z"
692,"1","2026-03-24T16:01:37.907667Z",692,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg14.jpg",3.793,"31325DL","31325DL","2026-03-24T16:01:37.907683Z"
693,"1","2026-03-24T16:01:40.841744Z",693,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg15.jpg",2.718,"31349DL","31349DL","2026-03-24T16:01:40.841758Z"
694,"1","2026-03-24T16:01:42.477451Z",694,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg16.jpg",1.433,"31316DL","31316DL","2026-03-24T16:01:42.477465Z"
696,"1","2026-03-24T16:02:02.349074Z",696,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg18.jpg",17.558,"31303","31363","2026-03-24T16:02:02.349087Z"
698,"1","2026-03-24T16:02:07.797646Z",698,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg20.jpg",2.435,"31325DL","31325DL","2026-03-24T16:02:07.797660Z"
702,"1","2026-03-24T16:02:18.304680Z",702,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg24.jpg",2.867,"31349DL","31349DL","2026-03-24T16:02:18.304696Z"
703,"1","2026-03-24T16:02:20.774641Z",703,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg25.jpg",2.256,"31316DL","31316DL","2026-03-24T16:02:20.774655Z"
704,"1","2026-03-24T16:02:22.781683Z",704,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg26.jpg",1.81,"31320","31320","2026-03-24T16:02:22.781698Z"
707,"1","2026-03-24T16:02:54.426103Z",707,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg29.jpg",2.406,"31332","31332","2026-03-24T16:02:54.426118Z"
708,"1","2026-03-24T16:02:56.095308Z",708,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg30.jpg",1.474,"31356","31356","2026-03-24T16:02:56.095329Z"
713,"1","2026-03-24T16:04:07.238567Z",713,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg35.jpg",2.131,"31318DL","31318DL","2026-03-24T16:04:07.238591Z"
714,"1","2026-03-24T16:04:08.297212Z",714,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg36.jpg",0.849,"31315DL","31315DL","2026-03-24T16:04:08.297224Z"
715,"1","2026-03-24T16:04:09.994599Z",715,"/data/local-files/?d=train/rawCropTrain/IMG_0787_jpeg_jpeg37.jpg",1.505,"31318DL","31318DL","2026-03-24T16:04:09.994612Z"
717,"1","2026-03-24T16:04:35.151148Z",717,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg.jpg",2.533,"31337","31337","2026-03-24T16:04:35.151162Z"
718,"1","2026-03-24T16:04:36.787908Z",718,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg2.jpg",1.452,"31339","31339","2026-03-24T16:04:36.787927Z"
719,"1","2026-03-24T16:04:38.685130Z",719,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg3.jpg",1.693,"31339","31339","2026-03-24T16:04:38.685145Z"
720,"1","2026-03-24T16:04:40.694510Z",720,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg4.jpg",1.815,"31348DL","31348DL","2026-03-24T16:04:40.694524Z"
722,"1","2026-03-24T16:04:44.378910Z",722,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg6.jpg",2.006,"31348DL","31348DL","2026-03-24T16:04:44.378924Z"
723,"1","2026-03-24T16:04:46.550181Z",723,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg7.jpg",1.982,"31349DL","31349DL","2026-03-24T16:04:46.550196Z"
724,"1","2026-03-24T16:04:48.682318Z",724,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg8.jpg",1.938,"31356","31356","2026-03-24T16:04:48.682333Z"
725,"1","2026-03-24T16:04:52.369604Z",725,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg9.jpg",3.492,"31447DL","31447DL","2026-03-24T16:04:52.369618Z"
728,"1","2026-03-24T16:05:12.900582Z",728,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg12.jpg",2.852,"31356","31356","2026-03-24T16:05:12.900597Z"
730,"1","2026-03-24T16:05:23.332322Z",730,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg14.jpg",1.62,"31337","31337","2026-03-24T16:05:23.332335Z"
731,"1","2026-03-24T16:05:25.151105Z",731,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg15.jpg",1.625,"31447DL","31447DL","2026-03-24T16:05:25.151119Z"
736,"1","2026-03-24T16:06:26.484605Z",736,"/data/local-files/?d=train/rawCropTrain/IMG_0788_jpeg_jpeg20.jpg",2.959,"31349DL","31349DL","2026-03-24T16:06:26.484620Z"
737,"1","2026-03-24T16:06:29.402281Z",737,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg.jpg",2.693,"31363","31363","2026-03-24T16:06:29.402296Z"
738,"1","2026-03-24T16:06:32.158209Z",738,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg2.jpg",2.529,"31365","31365","2026-03-24T16:06:32.158226Z"
739,"1","2026-03-24T16:06:33.813290Z",739,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg3.jpg",1.452,"31363","31363","2026-03-24T16:06:33.813307Z"
740,"1","2026-03-24T16:06:36.018580Z",740,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg4.jpg",2.011,"31365","31365","2026-03-24T16:06:36.018594Z"
741,"1","2026-03-24T16:06:37.859378Z",741,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg5.jpg",1.651,"31356","31356","2026-03-24T16:06:37.859395Z"
742,"1","2026-03-24T16:06:40.184158Z",742,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg6.jpg",2.115,"31356","31356","2026-03-24T16:06:40.184173Z"
743,"1","2026-03-24T16:06:43.080522Z",743,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg7.jpg",2.676,"31349DL","31349DL","2026-03-24T16:06:43.080539Z"
744,"1","2026-03-24T16:06:49.307373Z",744,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg8.jpg",6.021,"31325DL","31325DL","2026-03-24T16:06:49.307387Z"
745,"1","2026-03-24T16:06:51.747507Z",745,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg9.jpg",2.225,"31349DL","31349DL","2026-03-24T16:06:51.747525Z"
747,"1","2026-03-24T16:06:59.574146Z",747,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg11.jpg",6.256,"31348DL","31348DL","2026-03-24T16:06:59.574160Z"
748,"1","2026-03-24T16:07:05.331395Z",748,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg12.jpg",5.55,"41229","41229","2026-03-24T16:07:05.331410Z"
749,"1","2026-03-24T16:07:06.750517Z",749,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg13.jpg",1.218,"41229","41229","2026-03-24T16:07:06.750530Z"
750,"1","2026-03-24T16:07:08.923390Z",750,"/data/local-files/?d=train/rawCropTrain/IMG_0789_jpeg_jpeg14.jpg",1.978,"31348DL","31348DL","2026-03-24T16:07:08.923403Z"
753,"1","2026-03-24T16:07:49.005555Z",753,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg3.jpg",20.581,"","31427DL","2026-03-24T16:07:49.005572Z"
754,"1","2026-03-24T16:07:58.136095Z",754,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg4.jpg",8.894,"","31427DL","2026-03-24T16:07:58.136109Z"
755,"1","2026-03-24T16:08:02.317892Z",755,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg5.jpg",3.943,"31375DL","31375DL","2026-03-24T16:08:02.317908Z"
756,"1","2026-03-24T16:08:05.246127Z",756,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg6.jpg",2.728,"31392","31392","2026-03-24T16:08:05.246141Z"
757,"1","2026-03-24T16:08:06.547795Z",757,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg7.jpg",1.093,"31392","31392","2026-03-24T16:08:06.547809Z"
758,"1","2026-03-24T16:08:09.286601Z",758,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg8.jpg",2.53,"31365","31365","2026-03-24T16:08:09.286614Z"
760,"1","2026-03-24T16:08:13.824558Z",760,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg10.jpg",2.525,"31373","31373","2026-03-24T16:08:13.824573Z"
761,"1","2026-03-24T16:08:15.255650Z",761,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg11.jpg",1.233,"31373","31373","2026-03-24T16:08:15.255662Z"
762,"1","2026-03-24T16:08:17.024366Z",762,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg12.jpg",1.566,"31363","31363","2026-03-24T16:08:17.024379Z"
763,"1","2026-03-24T16:08:18.642778Z",763,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg13.jpg",1.413,"31365","31365","2026-03-24T16:08:18.642791Z"
765,"1","2026-03-24T16:08:27.903553Z",765,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg15.jpg",2.029,"31375DL","31375DL","2026-03-24T16:08:27.903567Z"
766,"1","2026-03-24T16:08:29.523883Z",766,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg16.jpg",1.431,"31363","31363","2026-03-24T16:08:29.523898Z"
768,"1","2026-03-24T16:08:38.869274Z",768,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg18.jpg",7.616,"","31336","2026-03-24T16:08:38.869289Z"
769,"1","2026-03-24T16:08:54.659899Z",769,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg19.jpg",15.588,"3363","31336","2026-03-24T16:08:54.659914Z"
771,"1","2026-03-24T16:09:04.389513Z",771,"/data/local-files/?d=train/rawCropTrain/IMG_0790_jpeg_jpeg21.jpg",5.071,"31328","31328","2026-03-24T16:09:04.389528Z"
773,"1","2026-03-24T16:09:08.225473Z",773,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg.jpg",1.969,"41232","41232","2026-03-24T16:09:08.225486Z"
774,"1","2026-03-24T16:09:10.036852Z",774,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg2.jpg",1.617,"41232","41232","2026-03-24T16:09:10.036866Z"
775,"1","2026-03-24T16:09:12.586997Z",775,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg3.jpg",2.349,"41229","41229","2026-03-24T16:09:12.587014Z"
776,"1","2026-03-24T16:09:16.156538Z",776,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg4.jpg",3.357,"42134","42134","2026-03-24T16:09:16.156552Z"
777,"1","2026-03-24T16:09:18.022512Z",777,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg5.jpg",1.655,"31446","31446","2026-03-24T16:09:18.022526Z"
778,"1","2026-03-24T16:09:19.964928Z",778,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg6.jpg",1.734,"41230","41230","2026-03-24T16:09:19.964943Z"
779,"1","2026-03-24T16:09:23.138703Z",779,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg7.jpg",2.943,"41233","41233","2026-03-24T16:09:23.138723Z"
780,"1","2026-03-24T16:09:25.042460Z",780,"/data/local-files/?d=train/rawCropTrain/IMG_0791_jpeg_jpeg8.jpg",1.694,"41229","41229","2026-03-24T16:09:25.042476Z"
